,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
7358,13,PO3,190,7.711,a,S2 nomatch,28,co2a0000369,0.7421875
7359,13,PO3,191,8.199,a,S2 nomatch,28,co2a0000369,0.74609375
7360,13,PO3,192,9.176,a,S2 nomatch,28,co2a0000369,0.75
7361,13,PO3,193,10.152,a,S2 nomatch,28,co2a0000369,0.75390625
7362,13,PO3,194,10.152,a,S2 nomatch,28,co2a0000369,0.7578125
7363,13,PO3,195,9.664,a,S2 nomatch,28,co2a0000369,0.76171875
7364,13,PO3,196,9.176,a,S2 nomatch,28,co2a0000369,0.765625
7365,13,PO3,197,8.687000000000001,a,S2 nomatch,28,co2a0000369,0.76953125
7366,13,PO3,198,8.199,a,S2 nomatch,28,co2a0000369,0.7734375
7367,13,PO3,199,8.199,a,S2 nomatch,28,co2a0000369,0.77734375
7368,13,PO3,200,7.222,a,S2 nomatch,28,co2a0000369,0.78125
7369,13,PO3,201,5.269,a,S2 nomatch,28,co2a0000369,0.78515625
7370,13,PO3,202,2.8280000000000003,a,S2 nomatch,28,co2a0000369,0.7890625
7371,13,PO3,203,0.387,a,S2 nomatch,28,co2a0000369,0.79296875
7372,13,PO3,204,-1.078,a,S2 nomatch,28,co2a0000369,0.796875
7373,13,PO3,205,-1.567,a,S2 nomatch,28,co2a0000369,0.80078125
7374,13,PO3,206,-2.055,a,S2 nomatch,28,co2a0000369,0.8046875
7375,13,PO3,207,-2.543,a,S2 nomatch,28,co2a0000369,0.80859375
7376,13,PO3,208,-2.055,a,S2 nomatch,28,co2a0000369,0.8125
7377,13,PO3,209,-1.567,a,S2 nomatch,28,co2a0000369,0.81640625
7378,13,PO3,210,-0.102,a,S2 nomatch,28,co2a0000369,0.8203125
7379,13,PO3,211,0.875,a,S2 nomatch,28,co2a0000369,0.82421875
7380,13,PO3,212,1.3630000000000002,a,S2 nomatch,28,co2a0000369,0.828125
7381,13,PO3,213,1.851,a,S2 nomatch,28,co2a0000369,0.83203125
7382,13,PO3,214,2.34,a,S2 nomatch,28,co2a0000369,0.8359375
7383,13,PO3,215,3.3160000000000003,a,S2 nomatch,28,co2a0000369,0.83984375
7384,13,PO3,216,4.7810000000000015,a,S2 nomatch,28,co2a0000369,0.84375
7385,13,PO3,217,5.757999999999999,a,S2 nomatch,28,co2a0000369,0.84765625
7386,13,PO3,218,5.269,a,S2 nomatch,28,co2a0000369,0.8515625
7387,13,PO3,219,3.3160000000000003,a,S2 nomatch,28,co2a0000369,0.85546875
7388,13,PO3,220,0.875,a,S2 nomatch,28,co2a0000369,0.859375
7389,13,PO3,221,-1.078,a,S2 nomatch,28,co2a0000369,0.86328125
7390,13,PO3,222,-2.055,a,S2 nomatch,28,co2a0000369,0.8671875
7391,13,PO3,223,-1.567,a,S2 nomatch,28,co2a0000369,0.87109375
7392,13,PO3,224,-1.078,a,S2 nomatch,28,co2a0000369,0.875
7393,13,PO3,225,-1.567,a,S2 nomatch,28,co2a0000369,0.87890625
7394,13,PO3,226,-2.543,a,S2 nomatch,28,co2a0000369,0.8828125
7395,13,PO3,227,-4.008,a,S2 nomatch,28,co2a0000369,0.88671875
7396,13,PO3,228,-5.961,a,S2 nomatch,28,co2a0000369,0.890625
7397,13,PO3,229,-7.914,a,S2 nomatch,28,co2a0000369,0.89453125
7398,13,PO3,230,-9.379,a,S2 nomatch,28,co2a0000369,0.8984375
7399,13,PO3,231,-10.844,a,S2 nomatch,28,co2a0000369,0.90234375
7400,13,PO3,232,-11.332,a,S2 nomatch,28,co2a0000369,0.90625
7401,13,PO3,233,-9.867,a,S2 nomatch,28,co2a0000369,0.91015625
7402,13,PO3,234,-6.449,a,S2 nomatch,28,co2a0000369,0.9140625
7403,13,PO3,235,-3.031,a,S2 nomatch,28,co2a0000369,0.91796875
7404,13,PO3,236,0.387,a,S2 nomatch,28,co2a0000369,0.921875
7405,13,PO3,237,2.34,a,S2 nomatch,28,co2a0000369,0.92578125
7406,13,PO3,238,2.8280000000000003,a,S2 nomatch,28,co2a0000369,0.9296875
7407,13,PO3,239,2.8280000000000003,a,S2 nomatch,28,co2a0000369,0.93359375
7408,13,PO3,240,1.851,a,S2 nomatch,28,co2a0000369,0.9375
7409,13,PO3,241,0.875,a,S2 nomatch,28,co2a0000369,0.94140625
7410,13,PO3,242,-1.567,a,S2 nomatch,28,co2a0000369,0.9453125
7411,13,PO3,243,-4.496,a,S2 nomatch,28,co2a0000369,0.94921875
7412,13,PO3,244,-7.914,a,S2 nomatch,28,co2a0000369,0.953125
7413,13,PO3,245,-11.82,a,S2 nomatch,28,co2a0000369,0.95703125
7414,13,PO3,246,-15.238,a,S2 nomatch,28,co2a0000369,0.9609375
7415,13,PO3,247,-16.703,a,S2 nomatch,28,co2a0000369,0.96484375
7416,13,PO3,248,-17.192,a,S2 nomatch,28,co2a0000369,0.96875
7417,13,PO3,249,-16.215,a,S2 nomatch,28,co2a0000369,0.97265625
7418,13,PO3,250,-13.774,a,S2 nomatch,28,co2a0000369,0.9765625
7419,13,PO3,251,-10.844,a,S2 nomatch,28,co2a0000369,0.98046875
7420,13,PO3,252,-7.426,a,S2 nomatch,28,co2a0000369,0.984375
7421,13,PO3,253,-4.496,a,S2 nomatch,28,co2a0000369,0.98828125
7422,13,PO3,254,-1.078,a,S2 nomatch,28,co2a0000369,0.9921875
7423,13,PO3,255,2.34,a,S2 nomatch,28,co2a0000369,0.99609375
7424,13,O2,0,0.7020000000000001,a,S2 nomatch,29,co2a0000369,0.0
7425,13,O2,1,0.214,a,S2 nomatch,29,co2a0000369,0.00390625
7426,13,O2,2,0.214,a,S2 nomatch,29,co2a0000369,0.0078125
7427,13,O2,3,1.19,a,S2 nomatch,29,co2a0000369,0.01171875
7428,13,O2,4,2.167,a,S2 nomatch,29,co2a0000369,0.015625
7429,13,O2,5,3.632,a,S2 nomatch,29,co2a0000369,0.01953125
7430,13,O2,6,4.12,a,S2 nomatch,29,co2a0000369,0.0234375
7431,13,O2,7,3.632,a,S2 nomatch,29,co2a0000369,0.02734375
7432,13,O2,8,2.655,a,S2 nomatch,29,co2a0000369,0.03125
7433,13,O2,9,2.167,a,S2 nomatch,29,co2a0000369,0.03515625
7434,13,O2,10,5.096,a,S2 nomatch,29,co2a0000369,0.0390625
7435,13,O2,11,9.003,a,S2 nomatch,29,co2a0000369,0.04296875
7436,13,O2,12,11.932,a,S2 nomatch,29,co2a0000369,0.046875
7437,13,O2,13,11.932,a,S2 nomatch,29,co2a0000369,0.05078125
7438,13,O2,14,9.003,a,S2 nomatch,29,co2a0000369,0.0546875
7439,13,O2,15,4.6080000000000005,a,S2 nomatch,29,co2a0000369,0.05859375
7440,13,O2,16,1.19,a,S2 nomatch,29,co2a0000369,0.0625
7441,13,O2,17,0.214,a,S2 nomatch,29,co2a0000369,0.06640625
7442,13,O2,18,1.19,a,S2 nomatch,29,co2a0000369,0.0703125
7443,13,O2,19,2.167,a,S2 nomatch,29,co2a0000369,0.07421875
7444,13,O2,20,1.6780000000000002,a,S2 nomatch,29,co2a0000369,0.078125
7445,13,O2,21,-0.275,a,S2 nomatch,29,co2a0000369,0.08203125
7446,13,O2,22,-1.74,a,S2 nomatch,29,co2a0000369,0.0859375
7447,13,O2,23,-1.74,a,S2 nomatch,29,co2a0000369,0.08984375
7448,13,O2,24,-0.275,a,S2 nomatch,29,co2a0000369,0.09375
7449,13,O2,25,1.6780000000000002,a,S2 nomatch,29,co2a0000369,0.09765625
7450,13,O2,26,2.655,a,S2 nomatch,29,co2a0000369,0.1015625
7451,13,O2,27,1.6780000000000002,a,S2 nomatch,29,co2a0000369,0.10546875
7452,13,O2,28,1.6780000000000002,a,S2 nomatch,29,co2a0000369,0.109375
7453,13,O2,29,3.143,a,S2 nomatch,29,co2a0000369,0.11328125
7454,13,O2,30,6.073,a,S2 nomatch,29,co2a0000369,0.1171875
7455,13,O2,31,9.491,a,S2 nomatch,29,co2a0000369,0.12109375
7456,13,O2,32,11.932,a,S2 nomatch,29,co2a0000369,0.125
7457,13,O2,33,11.444,a,S2 nomatch,29,co2a0000369,0.12890625
7458,13,O2,34,9.003,a,S2 nomatch,29,co2a0000369,0.1328125
7459,13,O2,35,5.585,a,S2 nomatch,29,co2a0000369,0.13671875
7460,13,O2,36,3.143,a,S2 nomatch,29,co2a0000369,0.140625
7461,13,O2,37,2.167,a,S2 nomatch,29,co2a0000369,0.14453125
7462,13,O2,38,2.655,a,S2 nomatch,29,co2a0000369,0.1484375
7463,13,O2,39,2.167,a,S2 nomatch,29,co2a0000369,0.15234375
7464,13,O2,40,1.19,a,S2 nomatch,29,co2a0000369,0.15625
7465,13,O2,41,-1.74,a,S2 nomatch,29,co2a0000369,0.16015625
7466,13,O2,42,-4.669,a,S2 nomatch,29,co2a0000369,0.1640625
7467,13,O2,43,-7.599,a,S2 nomatch,29,co2a0000369,0.16796875
7468,13,O2,44,-8.087,a,S2 nomatch,29,co2a0000369,0.171875
7469,13,O2,45,-6.134,a,S2 nomatch,29,co2a0000369,0.17578125
7470,13,O2,46,-1.251,a,S2 nomatch,29,co2a0000369,0.1796875
7471,13,O2,47,5.096,a,S2 nomatch,29,co2a0000369,0.18359375
7472,13,O2,48,9.979,a,S2 nomatch,29,co2a0000369,0.1875
7473,13,O2,49,13.397,a,S2 nomatch,29,co2a0000369,0.19140625
7474,13,O2,50,14.374,a,S2 nomatch,29,co2a0000369,0.1953125
7475,13,O2,51,14.374,a,S2 nomatch,29,co2a0000369,0.19921875
7476,13,O2,52,13.885,a,S2 nomatch,29,co2a0000369,0.203125
7477,13,O2,53,12.909,a,S2 nomatch,29,co2a0000369,0.20703125
7478,13,O2,54,11.444,a,S2 nomatch,29,co2a0000369,0.2109375
7479,13,O2,55,9.491,a,S2 nomatch,29,co2a0000369,0.21484375
7480,13,O2,56,6.561,a,S2 nomatch,29,co2a0000369,0.21875
7481,13,O2,57,3.632,a,S2 nomatch,29,co2a0000369,0.22265625
7482,13,O2,58,1.19,a,S2 nomatch,29,co2a0000369,0.2265625
7483,13,O2,59,-0.275,a,S2 nomatch,29,co2a0000369,0.23046875
7484,13,O2,60,-0.763,a,S2 nomatch,29,co2a0000369,0.234375
7485,13,O2,61,0.214,a,S2 nomatch,29,co2a0000369,0.23828125
7486,13,O2,62,1.6780000000000002,a,S2 nomatch,29,co2a0000369,0.2421875
7487,13,O2,63,2.655,a,S2 nomatch,29,co2a0000369,0.24609375
7488,13,O2,64,2.655,a,S2 nomatch,29,co2a0000369,0.25
7489,13,O2,65,1.6780000000000002,a,S2 nomatch,29,co2a0000369,0.25390625
7490,13,O2,66,-0.275,a,S2 nomatch,29,co2a0000369,0.2578125
7491,13,O2,67,-1.74,a,S2 nomatch,29,co2a0000369,0.26171875
7492,13,O2,68,-1.251,a,S2 nomatch,29,co2a0000369,0.265625
7493,13,O2,69,0.7020000000000001,a,S2 nomatch,29,co2a0000369,0.26953125
7494,13,O2,70,3.632,a,S2 nomatch,29,co2a0000369,0.2734375
7495,13,O2,71,5.096,a,S2 nomatch,29,co2a0000369,0.27734375
7496,13,O2,72,5.096,a,S2 nomatch,29,co2a0000369,0.28125
7497,13,O2,73,3.632,a,S2 nomatch,29,co2a0000369,0.28515625
7498,13,O2,74,3.143,a,S2 nomatch,29,co2a0000369,0.2890625
7499,13,O2,75,3.632,a,S2 nomatch,29,co2a0000369,0.29296875
7500,13,O2,76,5.585,a,S2 nomatch,29,co2a0000369,0.296875
7501,13,O2,77,7.05,a,S2 nomatch,29,co2a0000369,0.30078125
7502,13,O2,78,6.561,a,S2 nomatch,29,co2a0000369,0.3046875
7503,13,O2,79,4.12,a,S2 nomatch,29,co2a0000369,0.30859375
7504,13,O2,80,1.19,a,S2 nomatch,29,co2a0000369,0.3125
7505,13,O2,81,-0.763,a,S2 nomatch,29,co2a0000369,0.31640625
7506,13,O2,82,-1.251,a,S2 nomatch,29,co2a0000369,0.3203125
7507,13,O2,83,-0.275,a,S2 nomatch,29,co2a0000369,0.32421875
7508,13,O2,84,0.214,a,S2 nomatch,29,co2a0000369,0.328125
7509,13,O2,85,0.7020000000000001,a,S2 nomatch,29,co2a0000369,0.33203125
7510,13,O2,86,0.7020000000000001,a,S2 nomatch,29,co2a0000369,0.3359375
7511,13,O2,87,0.214,a,S2 nomatch,29,co2a0000369,0.33984375
7512,13,O2,88,-0.275,a,S2 nomatch,29,co2a0000369,0.34375
7513,13,O2,89,-1.74,a,S2 nomatch,29,co2a0000369,0.34765625
7514,13,O2,90,-3.693,a,S2 nomatch,29,co2a0000369,0.3515625
7515,13,O2,91,-4.669,a,S2 nomatch,29,co2a0000369,0.35546875
7516,13,O2,92,-4.181,a,S2 nomatch,29,co2a0000369,0.359375
7517,13,O2,93,-2.716,a,S2 nomatch,29,co2a0000369,0.36328125
7518,13,O2,94,-0.275,a,S2 nomatch,29,co2a0000369,0.3671875
7519,13,O2,95,0.7020000000000001,a,S2 nomatch,29,co2a0000369,0.37109375
7520,13,O2,96,0.7020000000000001,a,S2 nomatch,29,co2a0000369,0.375
7521,13,O2,97,0.214,a,S2 nomatch,29,co2a0000369,0.37890625
7522,13,O2,98,1.6780000000000002,a,S2 nomatch,29,co2a0000369,0.3828125
7523,13,O2,99,4.12,a,S2 nomatch,29,co2a0000369,0.38671875
7524,13,O2,100,7.5379999999999985,a,S2 nomatch,29,co2a0000369,0.390625
7525,13,O2,101,9.979,a,S2 nomatch,29,co2a0000369,0.39453125
7526,13,O2,102,10.468,a,S2 nomatch,29,co2a0000369,0.3984375
7527,13,O2,103,8.026,a,S2 nomatch,29,co2a0000369,0.40234375
7528,13,O2,104,5.096,a,S2 nomatch,29,co2a0000369,0.40625
7529,13,O2,105,1.19,a,S2 nomatch,29,co2a0000369,0.41015625
7530,13,O2,106,-2.228,a,S2 nomatch,29,co2a0000369,0.4140625
7531,13,O2,107,-5.157,a,S2 nomatch,29,co2a0000369,0.41796875
7532,13,O2,108,-7.1110000000000015,a,S2 nomatch,29,co2a0000369,0.421875
7533,13,O2,109,-8.087,a,S2 nomatch,29,co2a0000369,0.42578125
7534,13,O2,110,-7.599,a,S2 nomatch,29,co2a0000369,0.4296875
7535,13,O2,111,-7.599,a,S2 nomatch,29,co2a0000369,0.43359375
7536,13,O2,112,-8.575,a,S2 nomatch,29,co2a0000369,0.4375
7537,13,O2,113,-9.552,a,S2 nomatch,29,co2a0000369,0.44140625
7538,13,O2,114,-10.529000000000002,a,S2 nomatch,29,co2a0000369,0.4453125
7539,13,O2,115,-9.064,a,S2 nomatch,29,co2a0000369,0.44921875
7540,13,O2,116,-5.646,a,S2 nomatch,29,co2a0000369,0.453125
7541,13,O2,117,-0.763,a,S2 nomatch,29,co2a0000369,0.45703125
7542,13,O2,118,3.143,a,S2 nomatch,29,co2a0000369,0.4609375
7543,13,O2,119,6.073,a,S2 nomatch,29,co2a0000369,0.46484375
7544,13,O2,120,7.5379999999999985,a,S2 nomatch,29,co2a0000369,0.46875
7545,13,O2,121,9.491,a,S2 nomatch,29,co2a0000369,0.47265625
7546,13,O2,122,10.468,a,S2 nomatch,29,co2a0000369,0.4765625
7547,13,O2,123,10.468,a,S2 nomatch,29,co2a0000369,0.48046875
7548,13,O2,124,8.026,a,S2 nomatch,29,co2a0000369,0.484375
7549,13,O2,125,3.632,a,S2 nomatch,29,co2a0000369,0.48828125
7550,13,O2,126,-0.763,a,S2 nomatch,29,co2a0000369,0.4921875
7551,13,O2,127,-3.693,a,S2 nomatch,29,co2a0000369,0.49609375
7552,13,O2,128,-4.181,a,S2 nomatch,29,co2a0000369,0.5
7553,13,O2,129,-3.693,a,S2 nomatch,29,co2a0000369,0.50390625
7554,13,O2,130,-3.693,a,S2 nomatch,29,co2a0000369,0.5078125
7555,13,O2,131,-4.181,a,S2 nomatch,29,co2a0000369,0.51171875
7556,13,O2,132,-4.669,a,S2 nomatch,29,co2a0000369,0.515625
7557,13,O2,133,-5.157,a,S2 nomatch,29,co2a0000369,0.51953125
7558,13,O2,134,-5.157,a,S2 nomatch,29,co2a0000369,0.5234375
7559,13,O2,135,-6.622000000000001,a,S2 nomatch,29,co2a0000369,0.52734375
7560,13,O2,136,-8.575,a,S2 nomatch,29,co2a0000369,0.53125
7561,13,O2,137,-10.529000000000002,a,S2 nomatch,29,co2a0000369,0.53515625
7562,13,O2,138,-11.017,a,S2 nomatch,29,co2a0000369,0.5390625
7563,13,O2,139,-9.064,a,S2 nomatch,29,co2a0000369,0.54296875
7564,13,O2,140,-5.157,a,S2 nomatch,29,co2a0000369,0.546875
7565,13,O2,141,-1.251,a,S2 nomatch,29,co2a0000369,0.55078125
7566,13,O2,142,0.7020000000000001,a,S2 nomatch,29,co2a0000369,0.5546875
7567,13,O2,143,0.7020000000000001,a,S2 nomatch,29,co2a0000369,0.55859375
7568,13,O2,144,-0.275,a,S2 nomatch,29,co2a0000369,0.5625
7569,13,O2,145,-1.251,a,S2 nomatch,29,co2a0000369,0.56640625
7570,13,O2,146,-2.228,a,S2 nomatch,29,co2a0000369,0.5703125
7571,13,O2,147,-3.693,a,S2 nomatch,29,co2a0000369,0.57421875
7572,13,O2,148,-4.669,a,S2 nomatch,29,co2a0000369,0.578125
7573,13,O2,149,-5.157,a,S2 nomatch,29,co2a0000369,0.58203125
7574,13,O2,150,-3.204,a,S2 nomatch,29,co2a0000369,0.5859375
7575,13,O2,151,0.214,a,S2 nomatch,29,co2a0000369,0.58984375
7576,13,O2,152,3.143,a,S2 nomatch,29,co2a0000369,0.59375
7577,13,O2,153,3.632,a,S2 nomatch,29,co2a0000369,0.59765625
7578,13,O2,154,2.655,a,S2 nomatch,29,co2a0000369,0.6015625
7579,13,O2,155,0.7020000000000001,a,S2 nomatch,29,co2a0000369,0.60546875
7580,13,O2,156,0.7020000000000001,a,S2 nomatch,29,co2a0000369,0.609375
7581,13,O2,157,2.655,a,S2 nomatch,29,co2a0000369,0.61328125
7582,13,O2,158,5.585,a,S2 nomatch,29,co2a0000369,0.6171875
7583,13,O2,159,6.073,a,S2 nomatch,29,co2a0000369,0.62109375
7584,13,O2,160,3.632,a,S2 nomatch,29,co2a0000369,0.625
7585,13,O2,161,-0.275,a,S2 nomatch,29,co2a0000369,0.62890625
7586,13,O2,162,-2.716,a,S2 nomatch,29,co2a0000369,0.6328125
7587,13,O2,163,-2.228,a,S2 nomatch,29,co2a0000369,0.63671875
7588,13,O2,164,0.214,a,S2 nomatch,29,co2a0000369,0.640625
7589,13,O2,165,2.655,a,S2 nomatch,29,co2a0000369,0.64453125
7590,13,O2,166,3.143,a,S2 nomatch,29,co2a0000369,0.6484375
7591,13,O2,167,2.655,a,S2 nomatch,29,co2a0000369,0.65234375
7592,13,O2,168,2.167,a,S2 nomatch,29,co2a0000369,0.65625
7593,13,O2,169,3.143,a,S2 nomatch,29,co2a0000369,0.66015625
7594,13,O2,170,5.096,a,S2 nomatch,29,co2a0000369,0.6640625
7595,13,O2,171,6.073,a,S2 nomatch,29,co2a0000369,0.66796875
7596,13,O2,172,4.6080000000000005,a,S2 nomatch,29,co2a0000369,0.671875
7597,13,O2,173,1.6780000000000002,a,S2 nomatch,29,co2a0000369,0.67578125
7598,13,O2,174,-0.275,a,S2 nomatch,29,co2a0000369,0.6796875
7599,13,O2,175,-0.763,a,S2 nomatch,29,co2a0000369,0.68359375
7600,13,O2,176,0.7020000000000001,a,S2 nomatch,29,co2a0000369,0.6875
7601,13,O2,177,3.143,a,S2 nomatch,29,co2a0000369,0.69140625
7602,13,O2,178,4.6080000000000005,a,S2 nomatch,29,co2a0000369,0.6953125
7603,13,O2,179,5.096,a,S2 nomatch,29,co2a0000369,0.69921875
7604,13,O2,180,4.6080000000000005,a,S2 nomatch,29,co2a0000369,0.703125
7605,13,O2,181,5.096,a,S2 nomatch,29,co2a0000369,0.70703125
7606,13,O2,182,6.073,a,S2 nomatch,29,co2a0000369,0.7109375
7607,13,O2,183,6.561,a,S2 nomatch,29,co2a0000369,0.71484375
7608,13,O2,184,6.073,a,S2 nomatch,29,co2a0000369,0.71875
7609,13,O2,185,6.073,a,S2 nomatch,29,co2a0000369,0.72265625
7610,13,O2,186,7.05,a,S2 nomatch,29,co2a0000369,0.7265625
7611,13,O2,187,9.491,a,S2 nomatch,29,co2a0000369,0.73046875
7612,13,O2,188,11.444,a,S2 nomatch,29,co2a0000369,0.734375
7613,13,O2,189,11.444,a,S2 nomatch,29,co2a0000369,0.73828125
7614,13,O2,190,9.979,a,S2 nomatch,29,co2a0000369,0.7421875
7615,13,O2,191,8.026,a,S2 nomatch,29,co2a0000369,0.74609375
7616,13,O2,192,7.5379999999999985,a,S2 nomatch,29,co2a0000369,0.75
7617,13,O2,193,8.514,a,S2 nomatch,29,co2a0000369,0.75390625
7618,13,O2,194,10.956,a,S2 nomatch,29,co2a0000369,0.7578125
7619,13,O2,195,12.421,a,S2 nomatch,29,co2a0000369,0.76171875
7620,13,O2,196,11.932,a,S2 nomatch,29,co2a0000369,0.765625
7621,13,O2,197,9.491,a,S2 nomatch,29,co2a0000369,0.76953125
7622,13,O2,198,6.073,a,S2 nomatch,29,co2a0000369,0.7734375
7623,13,O2,199,2.167,a,S2 nomatch,29,co2a0000369,0.77734375
7624,13,O2,200,-0.763,a,S2 nomatch,29,co2a0000369,0.78125
7625,13,O2,201,-4.181,a,S2 nomatch,29,co2a0000369,0.78515625
7626,13,O2,202,-7.1110000000000015,a,S2 nomatch,29,co2a0000369,0.7890625
7627,13,O2,203,-8.087,a,S2 nomatch,29,co2a0000369,0.79296875
7628,13,O2,204,-7.599,a,S2 nomatch,29,co2a0000369,0.796875
7629,13,O2,205,-6.134,a,S2 nomatch,29,co2a0000369,0.80078125
7630,13,O2,206,-3.693,a,S2 nomatch,29,co2a0000369,0.8046875
7631,13,O2,207,-3.204,a,S2 nomatch,29,co2a0000369,0.80859375
7632,13,O2,208,-3.204,a,S2 nomatch,29,co2a0000369,0.8125
7633,13,O2,209,-4.181,a,S2 nomatch,29,co2a0000369,0.81640625
7634,13,O2,210,-3.693,a,S2 nomatch,29,co2a0000369,0.8203125
7635,13,O2,211,-2.716,a,S2 nomatch,29,co2a0000369,0.82421875
7636,13,O2,212,-1.251,a,S2 nomatch,29,co2a0000369,0.828125
7637,13,O2,213,-0.763,a,S2 nomatch,29,co2a0000369,0.83203125
7638,13,O2,214,-0.275,a,S2 nomatch,29,co2a0000369,0.8359375
7639,13,O2,215,0.214,a,S2 nomatch,29,co2a0000369,0.83984375
7640,13,O2,216,1.19,a,S2 nomatch,29,co2a0000369,0.84375
7641,13,O2,217,3.143,a,S2 nomatch,29,co2a0000369,0.84765625
7642,13,O2,218,3.632,a,S2 nomatch,29,co2a0000369,0.8515625
7643,13,O2,219,2.167,a,S2 nomatch,29,co2a0000369,0.85546875
7644,13,O2,220,-0.763,a,S2 nomatch,29,co2a0000369,0.859375
7645,13,O2,221,-4.181,a,S2 nomatch,29,co2a0000369,0.86328125
7646,13,O2,222,-5.646,a,S2 nomatch,29,co2a0000369,0.8671875
7647,13,O2,223,-5.157,a,S2 nomatch,29,co2a0000369,0.87109375
7648,13,O2,224,-3.693,a,S2 nomatch,29,co2a0000369,0.875
7649,13,O2,225,-3.204,a,S2 nomatch,29,co2a0000369,0.87890625
7650,13,O2,226,-4.181,a,S2 nomatch,29,co2a0000369,0.8828125
7651,13,O2,227,-5.646,a,S2 nomatch,29,co2a0000369,0.88671875
7652,13,O2,228,-7.1110000000000015,a,S2 nomatch,29,co2a0000369,0.890625
7653,13,O2,229,-7.599,a,S2 nomatch,29,co2a0000369,0.89453125
7654,13,O2,230,-8.087,a,S2 nomatch,29,co2a0000369,0.8984375
7655,13,O2,231,-9.064,a,S2 nomatch,29,co2a0000369,0.90234375
7656,13,O2,232,-10.529000000000002,a,S2 nomatch,29,co2a0000369,0.90625
7657,13,O2,233,-11.017,a,S2 nomatch,29,co2a0000369,0.91015625
7658,13,O2,234,-9.552,a,S2 nomatch,29,co2a0000369,0.9140625
7659,13,O2,235,-5.646,a,S2 nomatch,29,co2a0000369,0.91796875
7660,13,O2,236,-2.716,a,S2 nomatch,29,co2a0000369,0.921875
7661,13,O2,237,-0.275,a,S2 nomatch,29,co2a0000369,0.92578125
7662,13,O2,238,0.7020000000000001,a,S2 nomatch,29,co2a0000369,0.9296875
7663,13,O2,239,0.214,a,S2 nomatch,29,co2a0000369,0.93359375
7664,13,O2,240,0.214,a,S2 nomatch,29,co2a0000369,0.9375
7665,13,O2,241,0.214,a,S2 nomatch,29,co2a0000369,0.94140625
7666,13,O2,242,-0.763,a,S2 nomatch,29,co2a0000369,0.9453125
7667,13,O2,243,-3.693,a,S2 nomatch,29,co2a0000369,0.94921875
7668,13,O2,244,-8.575,a,S2 nomatch,29,co2a0000369,0.953125
7669,13,O2,245,-13.458,a,S2 nomatch,29,co2a0000369,0.95703125
7670,13,O2,246,-17.365,a,S2 nomatch,29,co2a0000369,0.9609375
7671,13,O2,247,-19.806,a,S2 nomatch,29,co2a0000369,0.96484375
7672,13,O2,248,-20.294,a,S2 nomatch,29,co2a0000369,0.96875
7673,13,O2,249,-19.318,a,S2 nomatch,29,co2a0000369,0.97265625
7674,13,O2,250,-17.365,a,S2 nomatch,29,co2a0000369,0.9765625
7675,13,O2,251,-14.435,a,S2 nomatch,29,co2a0000369,0.98046875
7676,13,O2,252,-11.017,a,S2 nomatch,29,co2a0000369,0.984375
7677,13,O2,253,-7.599,a,S2 nomatch,29,co2a0000369,0.98828125
7678,13,O2,254,-4.181,a,S2 nomatch,29,co2a0000369,0.9921875
7679,13,O2,255,-0.763,a,S2 nomatch,29,co2a0000369,0.99609375
7680,13,O1,0,-5.88,a,S2 nomatch,30,co2a0000369,0.0
7681,13,O1,1,-5.391,a,S2 nomatch,30,co2a0000369,0.00390625
7682,13,O1,2,-2.462,a,S2 nomatch,30,co2a0000369,0.0078125
7683,13,O1,3,1.444,a,S2 nomatch,30,co2a0000369,0.01171875
7684,13,O1,4,4.374,a,S2 nomatch,30,co2a0000369,0.015625
7685,13,O1,5,5.351,a,S2 nomatch,30,co2a0000369,0.01953125
7686,13,O1,6,4.374,a,S2 nomatch,30,co2a0000369,0.0234375
7687,13,O1,7,3.398,a,S2 nomatch,30,co2a0000369,0.02734375
7688,13,O1,8,3.398,a,S2 nomatch,30,co2a0000369,0.03125
7689,13,O1,9,4.862,a,S2 nomatch,30,co2a0000369,0.03515625
7690,13,O1,10,7.3039999999999985,a,S2 nomatch,30,co2a0000369,0.0390625
7691,13,O1,11,9.257,a,S2 nomatch,30,co2a0000369,0.04296875
7692,13,O1,12,10.722,a,S2 nomatch,30,co2a0000369,0.046875
7693,13,O1,13,10.234,a,S2 nomatch,30,co2a0000369,0.05078125
7694,13,O1,14,8.769,a,S2 nomatch,30,co2a0000369,0.0546875
7695,13,O1,15,5.839,a,S2 nomatch,30,co2a0000369,0.05859375
7696,13,O1,16,1.933,a,S2 nomatch,30,co2a0000369,0.0625
7697,13,O1,17,-1.485,a,S2 nomatch,30,co2a0000369,0.06640625
7698,13,O1,18,-3.438,a,S2 nomatch,30,co2a0000369,0.0703125
7699,13,O1,19,-3.927,a,S2 nomatch,30,co2a0000369,0.07421875
7700,13,O1,20,-2.462,a,S2 nomatch,30,co2a0000369,0.078125
7701,13,O1,21,-0.02,a,S2 nomatch,30,co2a0000369,0.08203125
7702,13,O1,22,1.933,a,S2 nomatch,30,co2a0000369,0.0859375
7703,13,O1,23,1.444,a,S2 nomatch,30,co2a0000369,0.08984375
7704,13,O1,24,-0.509,a,S2 nomatch,30,co2a0000369,0.09375
7705,13,O1,25,-2.95,a,S2 nomatch,30,co2a0000369,0.09765625
7706,13,O1,26,-3.927,a,S2 nomatch,30,co2a0000369,0.1015625
