,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
4451,13,C4,99,3.805,a,S2 nomatch,17,co2a0000369,0.38671875
4452,13,C4,100,5.757999999999999,a,S2 nomatch,17,co2a0000369,0.390625
4453,13,C4,101,6.246,a,S2 nomatch,17,co2a0000369,0.39453125
4454,13,C4,102,6.246,a,S2 nomatch,17,co2a0000369,0.3984375
4455,13,C4,103,5.757999999999999,a,S2 nomatch,17,co2a0000369,0.40234375
4456,13,C4,104,4.7810000000000015,a,S2 nomatch,17,co2a0000369,0.40625
4457,13,C4,105,4.293,a,S2 nomatch,17,co2a0000369,0.41015625
4458,13,C4,106,3.805,a,S2 nomatch,17,co2a0000369,0.4140625
4459,13,C4,107,2.8280000000000003,a,S2 nomatch,17,co2a0000369,0.41796875
4460,13,C4,108,0.875,a,S2 nomatch,17,co2a0000369,0.421875
4461,13,C4,109,-1.078,a,S2 nomatch,17,co2a0000369,0.42578125
4462,13,C4,110,-2.055,a,S2 nomatch,17,co2a0000369,0.4296875
4463,13,C4,111,-3.031,a,S2 nomatch,17,co2a0000369,0.43359375
4464,13,C4,112,-2.543,a,S2 nomatch,17,co2a0000369,0.4375
4465,13,C4,113,-1.567,a,S2 nomatch,17,co2a0000369,0.44140625
4466,13,C4,114,-0.59,a,S2 nomatch,17,co2a0000369,0.4453125
4467,13,C4,115,-0.102,a,S2 nomatch,17,co2a0000369,0.44921875
4468,13,C4,116,-0.59,a,S2 nomatch,17,co2a0000369,0.453125
4469,13,C4,117,-1.567,a,S2 nomatch,17,co2a0000369,0.45703125
4470,13,C4,118,-2.543,a,S2 nomatch,17,co2a0000369,0.4609375
4471,13,C4,119,-3.031,a,S2 nomatch,17,co2a0000369,0.46484375
4472,13,C4,120,-3.52,a,S2 nomatch,17,co2a0000369,0.46875
4473,13,C4,121,-4.008,a,S2 nomatch,17,co2a0000369,0.47265625
4474,13,C4,122,-3.52,a,S2 nomatch,17,co2a0000369,0.4765625
4475,13,C4,123,-2.543,a,S2 nomatch,17,co2a0000369,0.48046875
4476,13,C4,124,-1.078,a,S2 nomatch,17,co2a0000369,0.484375
4477,13,C4,125,1.3630000000000002,a,S2 nomatch,17,co2a0000369,0.48828125
4478,13,C4,126,3.3160000000000003,a,S2 nomatch,17,co2a0000369,0.4921875
4479,13,C4,127,4.7810000000000015,a,S2 nomatch,17,co2a0000369,0.49609375
4480,13,C4,128,4.293,a,S2 nomatch,17,co2a0000369,0.5
4481,13,C4,129,3.805,a,S2 nomatch,17,co2a0000369,0.50390625
4482,13,C4,130,3.805,a,S2 nomatch,17,co2a0000369,0.5078125
4483,13,C4,131,4.7810000000000015,a,S2 nomatch,17,co2a0000369,0.51171875
4484,13,C4,132,5.757999999999999,a,S2 nomatch,17,co2a0000369,0.515625
4485,13,C4,133,6.246,a,S2 nomatch,17,co2a0000369,0.51953125
4486,13,C4,134,5.269,a,S2 nomatch,17,co2a0000369,0.5234375
4487,13,C4,135,3.3160000000000003,a,S2 nomatch,17,co2a0000369,0.52734375
4488,13,C4,136,0.875,a,S2 nomatch,17,co2a0000369,0.53125
4489,13,C4,137,-1.078,a,S2 nomatch,17,co2a0000369,0.53515625
4490,13,C4,138,-2.543,a,S2 nomatch,17,co2a0000369,0.5390625
4491,13,C4,139,-2.543,a,S2 nomatch,17,co2a0000369,0.54296875
4492,13,C4,140,-2.055,a,S2 nomatch,17,co2a0000369,0.546875
4493,13,C4,141,-1.078,a,S2 nomatch,17,co2a0000369,0.55078125
4494,13,C4,142,0.387,a,S2 nomatch,17,co2a0000369,0.5546875
4495,13,C4,143,0.875,a,S2 nomatch,17,co2a0000369,0.55859375
4496,13,C4,144,1.3630000000000002,a,S2 nomatch,17,co2a0000369,0.5625
4497,13,C4,145,1.3630000000000002,a,S2 nomatch,17,co2a0000369,0.56640625
4498,13,C4,146,0.387,a,S2 nomatch,17,co2a0000369,0.5703125
4499,13,C4,147,-0.59,a,S2 nomatch,17,co2a0000369,0.57421875
4500,13,C4,148,-0.59,a,S2 nomatch,17,co2a0000369,0.578125
4501,13,C4,149,-0.102,a,S2 nomatch,17,co2a0000369,0.58203125
4502,13,C4,150,0.875,a,S2 nomatch,17,co2a0000369,0.5859375
4503,13,C4,151,1.851,a,S2 nomatch,17,co2a0000369,0.58984375
4504,13,C4,152,2.34,a,S2 nomatch,17,co2a0000369,0.59375
4505,13,C4,153,3.3160000000000003,a,S2 nomatch,17,co2a0000369,0.59765625
4506,13,C4,154,3.805,a,S2 nomatch,17,co2a0000369,0.6015625
4507,13,C4,155,4.7810000000000015,a,S2 nomatch,17,co2a0000369,0.60546875
4508,13,C4,156,5.269,a,S2 nomatch,17,co2a0000369,0.609375
4509,13,C4,157,5.757999999999999,a,S2 nomatch,17,co2a0000369,0.61328125
4510,13,C4,158,5.269,a,S2 nomatch,17,co2a0000369,0.6171875
4511,13,C4,159,4.293,a,S2 nomatch,17,co2a0000369,0.62109375
4512,13,C4,160,3.3160000000000003,a,S2 nomatch,17,co2a0000369,0.625
4513,13,C4,161,1.851,a,S2 nomatch,17,co2a0000369,0.62890625
4514,13,C4,162,1.3630000000000002,a,S2 nomatch,17,co2a0000369,0.6328125
4515,13,C4,163,0.875,a,S2 nomatch,17,co2a0000369,0.63671875
4516,13,C4,164,0.875,a,S2 nomatch,17,co2a0000369,0.640625
4517,13,C4,165,1.3630000000000002,a,S2 nomatch,17,co2a0000369,0.64453125
4518,13,C4,166,1.3630000000000002,a,S2 nomatch,17,co2a0000369,0.6484375
4519,13,C4,167,1.3630000000000002,a,S2 nomatch,17,co2a0000369,0.65234375
4520,13,C4,168,0.875,a,S2 nomatch,17,co2a0000369,0.65625
4521,13,C4,169,0.387,a,S2 nomatch,17,co2a0000369,0.66015625
4522,13,C4,170,0.387,a,S2 nomatch,17,co2a0000369,0.6640625
4523,13,C4,171,0.875,a,S2 nomatch,17,co2a0000369,0.66796875
4524,13,C4,172,0.875,a,S2 nomatch,17,co2a0000369,0.671875
4525,13,C4,173,0.875,a,S2 nomatch,17,co2a0000369,0.67578125
4526,13,C4,174,1.3630000000000002,a,S2 nomatch,17,co2a0000369,0.6796875
4527,13,C4,175,1.3630000000000002,a,S2 nomatch,17,co2a0000369,0.68359375
4528,13,C4,176,2.34,a,S2 nomatch,17,co2a0000369,0.6875
4529,13,C4,177,3.3160000000000003,a,S2 nomatch,17,co2a0000369,0.69140625
4530,13,C4,178,4.293,a,S2 nomatch,17,co2a0000369,0.6953125
4531,13,C4,179,4.7810000000000015,a,S2 nomatch,17,co2a0000369,0.69921875
4532,13,C4,180,4.7810000000000015,a,S2 nomatch,17,co2a0000369,0.703125
4533,13,C4,181,5.269,a,S2 nomatch,17,co2a0000369,0.70703125
4534,13,C4,182,5.269,a,S2 nomatch,17,co2a0000369,0.7109375
4535,13,C4,183,5.757999999999999,a,S2 nomatch,17,co2a0000369,0.71484375
4536,13,C4,184,5.757999999999999,a,S2 nomatch,17,co2a0000369,0.71875
4537,13,C4,185,5.269,a,S2 nomatch,17,co2a0000369,0.72265625
4538,13,C4,186,5.269,a,S2 nomatch,17,co2a0000369,0.7265625
4539,13,C4,187,4.7810000000000015,a,S2 nomatch,17,co2a0000369,0.73046875
4540,13,C4,188,5.269,a,S2 nomatch,17,co2a0000369,0.734375
4541,13,C4,189,5.757999999999999,a,S2 nomatch,17,co2a0000369,0.73828125
4542,13,C4,190,6.246,a,S2 nomatch,17,co2a0000369,0.7421875
4543,13,C4,191,6.734,a,S2 nomatch,17,co2a0000369,0.74609375
4544,13,C4,192,7.711,a,S2 nomatch,17,co2a0000369,0.75
4545,13,C4,193,8.199,a,S2 nomatch,17,co2a0000369,0.75390625
4546,13,C4,194,8.687000000000001,a,S2 nomatch,17,co2a0000369,0.7578125
4547,13,C4,195,8.687000000000001,a,S2 nomatch,17,co2a0000369,0.76171875
4548,13,C4,196,8.199,a,S2 nomatch,17,co2a0000369,0.765625
4549,13,C4,197,7.222,a,S2 nomatch,17,co2a0000369,0.76953125
4550,13,C4,198,5.757999999999999,a,S2 nomatch,17,co2a0000369,0.7734375
4551,13,C4,199,5.269,a,S2 nomatch,17,co2a0000369,0.77734375
4552,13,C4,200,4.293,a,S2 nomatch,17,co2a0000369,0.78125
4553,13,C4,201,3.3160000000000003,a,S2 nomatch,17,co2a0000369,0.78515625
4554,13,C4,202,2.34,a,S2 nomatch,17,co2a0000369,0.7890625
4555,13,C4,203,1.851,a,S2 nomatch,17,co2a0000369,0.79296875
4556,13,C4,204,1.851,a,S2 nomatch,17,co2a0000369,0.796875
4557,13,C4,205,1.851,a,S2 nomatch,17,co2a0000369,0.80078125
4558,13,C4,206,2.34,a,S2 nomatch,17,co2a0000369,0.8046875
4559,13,C4,207,1.851,a,S2 nomatch,17,co2a0000369,0.80859375
4560,13,C4,208,1.3630000000000002,a,S2 nomatch,17,co2a0000369,0.8125
4561,13,C4,209,1.3630000000000002,a,S2 nomatch,17,co2a0000369,0.81640625
4562,13,C4,210,1.851,a,S2 nomatch,17,co2a0000369,0.8203125
4563,13,C4,211,2.34,a,S2 nomatch,17,co2a0000369,0.82421875
4564,13,C4,212,2.34,a,S2 nomatch,17,co2a0000369,0.828125
4565,13,C4,213,2.34,a,S2 nomatch,17,co2a0000369,0.83203125
4566,13,C4,214,2.34,a,S2 nomatch,17,co2a0000369,0.8359375
4567,13,C4,215,3.805,a,S2 nomatch,17,co2a0000369,0.83984375
4568,13,C4,216,5.757999999999999,a,S2 nomatch,17,co2a0000369,0.84375
4569,13,C4,217,7.711,a,S2 nomatch,17,co2a0000369,0.84765625
4570,13,C4,218,8.687000000000001,a,S2 nomatch,17,co2a0000369,0.8515625
4571,13,C4,219,7.711,a,S2 nomatch,17,co2a0000369,0.85546875
4572,13,C4,220,6.246,a,S2 nomatch,17,co2a0000369,0.859375
4573,13,C4,221,4.7810000000000015,a,S2 nomatch,17,co2a0000369,0.86328125
4574,13,C4,222,4.293,a,S2 nomatch,17,co2a0000369,0.8671875
4575,13,C4,223,4.7810000000000015,a,S2 nomatch,17,co2a0000369,0.87109375
4576,13,C4,224,5.269,a,S2 nomatch,17,co2a0000369,0.875
4577,13,C4,225,4.293,a,S2 nomatch,17,co2a0000369,0.87890625
4578,13,C4,226,3.3160000000000003,a,S2 nomatch,17,co2a0000369,0.8828125
4579,13,C4,227,2.8280000000000003,a,S2 nomatch,17,co2a0000369,0.88671875
4580,13,C4,228,2.8280000000000003,a,S2 nomatch,17,co2a0000369,0.890625
4581,13,C4,229,3.3160000000000003,a,S2 nomatch,17,co2a0000369,0.89453125
4582,13,C4,230,3.3160000000000003,a,S2 nomatch,17,co2a0000369,0.8984375
4583,13,C4,231,2.8280000000000003,a,S2 nomatch,17,co2a0000369,0.90234375
4584,13,C4,232,2.34,a,S2 nomatch,17,co2a0000369,0.90625
4585,13,C4,233,1.851,a,S2 nomatch,17,co2a0000369,0.91015625
4586,13,C4,234,1.851,a,S2 nomatch,17,co2a0000369,0.9140625
4587,13,C4,235,1.851,a,S2 nomatch,17,co2a0000369,0.91796875
4588,13,C4,236,1.851,a,S2 nomatch,17,co2a0000369,0.921875
4589,13,C4,237,1.851,a,S2 nomatch,17,co2a0000369,0.92578125
4590,13,C4,238,2.34,a,S2 nomatch,17,co2a0000369,0.9296875
4591,13,C4,239,3.3160000000000003,a,S2 nomatch,17,co2a0000369,0.93359375
4592,13,C4,240,4.7810000000000015,a,S2 nomatch,17,co2a0000369,0.9375
4593,13,C4,241,5.269,a,S2 nomatch,17,co2a0000369,0.94140625
4594,13,C4,242,5.269,a,S2 nomatch,17,co2a0000369,0.9453125
4595,13,C4,243,3.805,a,S2 nomatch,17,co2a0000369,0.94921875
4596,13,C4,244,2.34,a,S2 nomatch,17,co2a0000369,0.953125
4597,13,C4,245,1.851,a,S2 nomatch,17,co2a0000369,0.95703125
4598,13,C4,246,1.851,a,S2 nomatch,17,co2a0000369,0.9609375
4599,13,C4,247,2.8280000000000003,a,S2 nomatch,17,co2a0000369,0.96484375
4600,13,C4,248,3.3160000000000003,a,S2 nomatch,17,co2a0000369,0.96875
4601,13,C4,249,2.8280000000000003,a,S2 nomatch,17,co2a0000369,0.97265625
4602,13,C4,250,1.851,a,S2 nomatch,17,co2a0000369,0.9765625
4603,13,C4,251,1.851,a,S2 nomatch,17,co2a0000369,0.98046875
4604,13,C4,252,2.34,a,S2 nomatch,17,co2a0000369,0.984375
4605,13,C4,253,2.8280000000000003,a,S2 nomatch,17,co2a0000369,0.98828125
4606,13,C4,254,2.8280000000000003,a,S2 nomatch,17,co2a0000369,0.9921875
4607,13,C4,255,2.34,a,S2 nomatch,17,co2a0000369,0.99609375
4608,13,CP5,0,0.763,a,S2 nomatch,18,co2a0000369,0.0
4609,13,CP5,1,1.74,a,S2 nomatch,18,co2a0000369,0.00390625
4610,13,CP5,2,3.204,a,S2 nomatch,18,co2a0000369,0.0078125
4611,13,CP5,3,5.157,a,S2 nomatch,18,co2a0000369,0.01171875
4612,13,CP5,4,6.622000000000001,a,S2 nomatch,18,co2a0000369,0.015625
4613,13,CP5,5,7.599,a,S2 nomatch,18,co2a0000369,0.01953125
4614,13,CP5,6,7.599,a,S2 nomatch,18,co2a0000369,0.0234375
4615,13,CP5,7,7.599,a,S2 nomatch,18,co2a0000369,0.02734375
4616,13,CP5,8,7.1110000000000015,a,S2 nomatch,18,co2a0000369,0.03125
4617,13,CP5,9,6.622000000000001,a,S2 nomatch,18,co2a0000369,0.03515625
4618,13,CP5,10,7.1110000000000015,a,S2 nomatch,18,co2a0000369,0.0390625
4619,13,CP5,11,8.087,a,S2 nomatch,18,co2a0000369,0.04296875
4620,13,CP5,12,8.575,a,S2 nomatch,18,co2a0000369,0.046875
4621,13,CP5,13,8.087,a,S2 nomatch,18,co2a0000369,0.05078125
4622,13,CP5,14,6.622000000000001,a,S2 nomatch,18,co2a0000369,0.0546875
4623,13,CP5,15,3.204,a,S2 nomatch,18,co2a0000369,0.05859375
4624,13,CP5,16,0.275,a,S2 nomatch,18,co2a0000369,0.0625
4625,13,CP5,17,-2.167,a,S2 nomatch,18,co2a0000369,0.06640625
4626,13,CP5,18,-3.632,a,S2 nomatch,18,co2a0000369,0.0703125
4627,13,CP5,19,-3.632,a,S2 nomatch,18,co2a0000369,0.07421875
4628,13,CP5,20,-3.143,a,S2 nomatch,18,co2a0000369,0.078125
4629,13,CP5,21,-1.19,a,S2 nomatch,18,co2a0000369,0.08203125
4630,13,CP5,22,0.763,a,S2 nomatch,18,co2a0000369,0.0859375
4631,13,CP5,23,2.716,a,S2 nomatch,18,co2a0000369,0.08984375
4632,13,CP5,24,3.693,a,S2 nomatch,18,co2a0000369,0.09375
4633,13,CP5,25,3.693,a,S2 nomatch,18,co2a0000369,0.09765625
4634,13,CP5,26,2.716,a,S2 nomatch,18,co2a0000369,0.1015625
4635,13,CP5,27,1.251,a,S2 nomatch,18,co2a0000369,0.10546875
4636,13,CP5,28,0.763,a,S2 nomatch,18,co2a0000369,0.109375
4637,13,CP5,29,1.251,a,S2 nomatch,18,co2a0000369,0.11328125
4638,13,CP5,30,2.716,a,S2 nomatch,18,co2a0000369,0.1171875
4639,13,CP5,31,3.693,a,S2 nomatch,18,co2a0000369,0.12109375
4640,13,CP5,32,4.669,a,S2 nomatch,18,co2a0000369,0.125
4641,13,CP5,33,5.646,a,S2 nomatch,18,co2a0000369,0.12890625
4642,13,CP5,34,6.134,a,S2 nomatch,18,co2a0000369,0.1328125
4643,13,CP5,35,6.134,a,S2 nomatch,18,co2a0000369,0.13671875
4644,13,CP5,36,5.646,a,S2 nomatch,18,co2a0000369,0.140625
4645,13,CP5,37,4.181,a,S2 nomatch,18,co2a0000369,0.14453125
4646,13,CP5,38,2.228,a,S2 nomatch,18,co2a0000369,0.1484375
4647,13,CP5,39,0.763,a,S2 nomatch,18,co2a0000369,0.15234375
4648,13,CP5,40,0.275,a,S2 nomatch,18,co2a0000369,0.15625
4649,13,CP5,41,0.275,a,S2 nomatch,18,co2a0000369,0.16015625
4650,13,CP5,42,-0.214,a,S2 nomatch,18,co2a0000369,0.1640625
4651,13,CP5,43,-0.7020000000000001,a,S2 nomatch,18,co2a0000369,0.16796875
4652,13,CP5,44,-0.7020000000000001,a,S2 nomatch,18,co2a0000369,0.171875
4653,13,CP5,45,-0.7020000000000001,a,S2 nomatch,18,co2a0000369,0.17578125
4654,13,CP5,46,1.251,a,S2 nomatch,18,co2a0000369,0.1796875
4655,13,CP5,47,3.693,a,S2 nomatch,18,co2a0000369,0.18359375
4656,13,CP5,48,6.622000000000001,a,S2 nomatch,18,co2a0000369,0.1875
4657,13,CP5,49,7.599,a,S2 nomatch,18,co2a0000369,0.19140625
4658,13,CP5,50,7.599,a,S2 nomatch,18,co2a0000369,0.1953125
4659,13,CP5,51,6.134,a,S2 nomatch,18,co2a0000369,0.19921875
4660,13,CP5,52,4.181,a,S2 nomatch,18,co2a0000369,0.203125
4661,13,CP5,53,2.716,a,S2 nomatch,18,co2a0000369,0.20703125
4662,13,CP5,54,2.228,a,S2 nomatch,18,co2a0000369,0.2109375
4663,13,CP5,55,1.251,a,S2 nomatch,18,co2a0000369,0.21484375
4664,13,CP5,56,0.275,a,S2 nomatch,18,co2a0000369,0.21875
4665,13,CP5,57,-0.7020000000000001,a,S2 nomatch,18,co2a0000369,0.22265625
4666,13,CP5,58,-1.6780000000000002,a,S2 nomatch,18,co2a0000369,0.2265625
4667,13,CP5,59,-1.19,a,S2 nomatch,18,co2a0000369,0.23046875
4668,13,CP5,60,-0.214,a,S2 nomatch,18,co2a0000369,0.234375
4669,13,CP5,61,1.251,a,S2 nomatch,18,co2a0000369,0.23828125
4670,13,CP5,62,2.228,a,S2 nomatch,18,co2a0000369,0.2421875
4671,13,CP5,63,1.74,a,S2 nomatch,18,co2a0000369,0.24609375
4672,13,CP5,64,0.275,a,S2 nomatch,18,co2a0000369,0.25
4673,13,CP5,65,-1.19,a,S2 nomatch,18,co2a0000369,0.25390625
4674,13,CP5,66,-1.19,a,S2 nomatch,18,co2a0000369,0.2578125
4675,13,CP5,67,-0.7020000000000001,a,S2 nomatch,18,co2a0000369,0.26171875
4676,13,CP5,68,0.275,a,S2 nomatch,18,co2a0000369,0.265625
4677,13,CP5,69,2.228,a,S2 nomatch,18,co2a0000369,0.26953125
4678,13,CP5,70,3.204,a,S2 nomatch,18,co2a0000369,0.2734375
4679,13,CP5,71,3.693,a,S2 nomatch,18,co2a0000369,0.27734375
4680,13,CP5,72,3.693,a,S2 nomatch,18,co2a0000369,0.28125
4681,13,CP5,73,3.693,a,S2 nomatch,18,co2a0000369,0.28515625
4682,13,CP5,74,2.716,a,S2 nomatch,18,co2a0000369,0.2890625
4683,13,CP5,75,2.228,a,S2 nomatch,18,co2a0000369,0.29296875
4684,13,CP5,76,1.251,a,S2 nomatch,18,co2a0000369,0.296875
4685,13,CP5,77,0.275,a,S2 nomatch,18,co2a0000369,0.30078125
4686,13,CP5,78,-0.214,a,S2 nomatch,18,co2a0000369,0.3046875
4687,13,CP5,79,-0.214,a,S2 nomatch,18,co2a0000369,0.30859375
4688,13,CP5,80,-0.214,a,S2 nomatch,18,co2a0000369,0.3125
4689,13,CP5,81,-0.7020000000000001,a,S2 nomatch,18,co2a0000369,0.31640625
4690,13,CP5,82,-0.7020000000000001,a,S2 nomatch,18,co2a0000369,0.3203125
4691,13,CP5,83,-1.6780000000000002,a,S2 nomatch,18,co2a0000369,0.32421875
4692,13,CP5,84,-2.167,a,S2 nomatch,18,co2a0000369,0.328125
4693,13,CP5,85,-3.143,a,S2 nomatch,18,co2a0000369,0.33203125
4694,13,CP5,86,-3.632,a,S2 nomatch,18,co2a0000369,0.3359375
4695,13,CP5,87,-3.632,a,S2 nomatch,18,co2a0000369,0.33984375
4696,13,CP5,88,-2.655,a,S2 nomatch,18,co2a0000369,0.34375
4697,13,CP5,89,-1.6780000000000002,a,S2 nomatch,18,co2a0000369,0.34765625
4698,13,CP5,90,-1.6780000000000002,a,S2 nomatch,18,co2a0000369,0.3515625
4699,13,CP5,91,-2.167,a,S2 nomatch,18,co2a0000369,0.35546875
4700,13,CP5,92,-3.632,a,S2 nomatch,18,co2a0000369,0.359375
4701,13,CP5,93,-4.6080000000000005,a,S2 nomatch,18,co2a0000369,0.36328125
4702,13,CP5,94,-4.12,a,S2 nomatch,18,co2a0000369,0.3671875
4703,13,CP5,95,-3.143,a,S2 nomatch,18,co2a0000369,0.37109375
4704,13,CP5,96,-0.7020000000000001,a,S2 nomatch,18,co2a0000369,0.375
4705,13,CP5,97,1.251,a,S2 nomatch,18,co2a0000369,0.37890625
4706,13,CP5,98,2.228,a,S2 nomatch,18,co2a0000369,0.3828125
4707,13,CP5,99,2.228,a,S2 nomatch,18,co2a0000369,0.38671875
4708,13,CP5,100,2.228,a,S2 nomatch,18,co2a0000369,0.390625
4709,13,CP5,101,2.716,a,S2 nomatch,18,co2a0000369,0.39453125
4710,13,CP5,102,3.693,a,S2 nomatch,18,co2a0000369,0.3984375
4711,13,CP5,103,3.693,a,S2 nomatch,18,co2a0000369,0.40234375
4712,13,CP5,104,2.716,a,S2 nomatch,18,co2a0000369,0.40625
4713,13,CP5,105,0.763,a,S2 nomatch,18,co2a0000369,0.41015625
4714,13,CP5,106,-2.167,a,S2 nomatch,18,co2a0000369,0.4140625
4715,13,CP5,107,-4.6080000000000005,a,S2 nomatch,18,co2a0000369,0.41796875
4716,13,CP5,108,-5.585,a,S2 nomatch,18,co2a0000369,0.421875
4717,13,CP5,109,-6.073,a,S2 nomatch,18,co2a0000369,0.42578125
4718,13,CP5,110,-6.073,a,S2 nomatch,18,co2a0000369,0.4296875
4719,13,CP5,111,-6.561,a,S2 nomatch,18,co2a0000369,0.43359375
4720,13,CP5,112,-6.561,a,S2 nomatch,18,co2a0000369,0.4375
4721,13,CP5,113,-6.561,a,S2 nomatch,18,co2a0000369,0.44140625
4722,13,CP5,114,-5.096,a,S2 nomatch,18,co2a0000369,0.4453125
4723,13,CP5,115,-3.143,a,S2 nomatch,18,co2a0000369,0.44921875
4724,13,CP5,116,-1.6780000000000002,a,S2 nomatch,18,co2a0000369,0.453125
4725,13,CP5,117,-0.7020000000000001,a,S2 nomatch,18,co2a0000369,0.45703125
4726,13,CP5,118,-0.214,a,S2 nomatch,18,co2a0000369,0.4609375
4727,13,CP5,119,0.275,a,S2 nomatch,18,co2a0000369,0.46484375
4728,13,CP5,120,1.251,a,S2 nomatch,18,co2a0000369,0.46875
4729,13,CP5,121,2.716,a,S2 nomatch,18,co2a0000369,0.47265625
4730,13,CP5,122,3.693,a,S2 nomatch,18,co2a0000369,0.4765625
4731,13,CP5,123,3.693,a,S2 nomatch,18,co2a0000369,0.48046875
4732,13,CP5,124,2.716,a,S2 nomatch,18,co2a0000369,0.484375
4733,13,CP5,125,1.74,a,S2 nomatch,18,co2a0000369,0.48828125
4734,13,CP5,126,0.763,a,S2 nomatch,18,co2a0000369,0.4921875
4735,13,CP5,127,0.763,a,S2 nomatch,18,co2a0000369,0.49609375
4736,13,CP5,128,1.251,a,S2 nomatch,18,co2a0000369,0.5
4737,13,CP5,129,2.228,a,S2 nomatch,18,co2a0000369,0.50390625
4738,13,CP5,130,2.716,a,S2 nomatch,18,co2a0000369,0.5078125
4739,13,CP5,131,2.228,a,S2 nomatch,18,co2a0000369,0.51171875
4740,13,CP5,132,-0.214,a,S2 nomatch,18,co2a0000369,0.515625
4741,13,CP5,133,-3.143,a,S2 nomatch,18,co2a0000369,0.51953125
4742,13,CP5,134,-6.073,a,S2 nomatch,18,co2a0000369,0.5234375
4743,13,CP5,135,-8.514,a,S2 nomatch,18,co2a0000369,0.52734375
4744,13,CP5,136,-9.979,a,S2 nomatch,18,co2a0000369,0.53125
4745,13,CP5,137,-10.468,a,S2 nomatch,18,co2a0000369,0.53515625
4746,13,CP5,138,-10.468,a,S2 nomatch,18,co2a0000369,0.5390625
4747,13,CP5,139,-9.979,a,S2 nomatch,18,co2a0000369,0.54296875
4748,13,CP5,140,-9.979,a,S2 nomatch,18,co2a0000369,0.546875
4749,13,CP5,141,-9.491,a,S2 nomatch,18,co2a0000369,0.55078125
4750,13,CP5,142,-9.491,a,S2 nomatch,18,co2a0000369,0.5546875
4751,13,CP5,143,-9.979,a,S2 nomatch,18,co2a0000369,0.55859375
4752,13,CP5,144,-10.468,a,S2 nomatch,18,co2a0000369,0.5625
4753,13,CP5,145,-10.468,a,S2 nomatch,18,co2a0000369,0.56640625
4754,13,CP5,146,-10.468,a,S2 nomatch,18,co2a0000369,0.5703125
4755,13,CP5,147,-9.491,a,S2 nomatch,18,co2a0000369,0.57421875
4756,13,CP5,148,-7.5379999999999985,a,S2 nomatch,18,co2a0000369,0.578125
4757,13,CP5,149,-6.073,a,S2 nomatch,18,co2a0000369,0.58203125
4758,13,CP5,150,-5.096,a,S2 nomatch,18,co2a0000369,0.5859375
4759,13,CP5,151,-4.6080000000000005,a,S2 nomatch,18,co2a0000369,0.58984375
4760,13,CP5,152,-3.632,a,S2 nomatch,18,co2a0000369,0.59375
4761,13,CP5,153,-2.167,a,S2 nomatch,18,co2a0000369,0.59765625
4762,13,CP5,154,-0.7020000000000001,a,S2 nomatch,18,co2a0000369,0.6015625
4763,13,CP5,155,1.251,a,S2 nomatch,18,co2a0000369,0.60546875
4764,13,CP5,156,3.204,a,S2 nomatch,18,co2a0000369,0.609375
4765,13,CP5,157,4.181,a,S2 nomatch,18,co2a0000369,0.61328125
4766,13,CP5,158,4.669,a,S2 nomatch,18,co2a0000369,0.6171875
4767,13,CP5,159,5.157,a,S2 nomatch,18,co2a0000369,0.62109375
4768,13,CP5,160,4.181,a,S2 nomatch,18,co2a0000369,0.625
4769,13,CP5,161,3.693,a,S2 nomatch,18,co2a0000369,0.62890625
4770,13,CP5,162,2.716,a,S2 nomatch,18,co2a0000369,0.6328125
4771,13,CP5,163,2.228,a,S2 nomatch,18,co2a0000369,0.63671875
4772,13,CP5,164,2.228,a,S2 nomatch,18,co2a0000369,0.640625
4773,13,CP5,165,2.716,a,S2 nomatch,18,co2a0000369,0.64453125
4774,13,CP5,166,3.204,a,S2 nomatch,18,co2a0000369,0.6484375
4775,13,CP5,167,4.181,a,S2 nomatch,18,co2a0000369,0.65234375
4776,13,CP5,168,4.669,a,S2 nomatch,18,co2a0000369,0.65625
4777,13,CP5,169,5.157,a,S2 nomatch,18,co2a0000369,0.66015625
4778,13,CP5,170,5.157,a,S2 nomatch,18,co2a0000369,0.6640625
4779,13,CP5,171,4.181,a,S2 nomatch,18,co2a0000369,0.66796875
4780,13,CP5,172,2.716,a,S2 nomatch,18,co2a0000369,0.671875
4781,13,CP5,173,1.251,a,S2 nomatch,18,co2a0000369,0.67578125
4782,13,CP5,174,-0.214,a,S2 nomatch,18,co2a0000369,0.6796875
4783,13,CP5,175,0.275,a,S2 nomatch,18,co2a0000369,0.68359375
4784,13,CP5,176,1.74,a,S2 nomatch,18,co2a0000369,0.6875
4785,13,CP5,177,3.693,a,S2 nomatch,18,co2a0000369,0.69140625
4786,13,CP5,178,5.646,a,S2 nomatch,18,co2a0000369,0.6953125
4787,13,CP5,179,7.1110000000000015,a,S2 nomatch,18,co2a0000369,0.69921875
4788,13,CP5,180,8.087,a,S2 nomatch,18,co2a0000369,0.703125
4789,13,CP5,181,8.087,a,S2 nomatch,18,co2a0000369,0.70703125
4790,13,CP5,182,7.599,a,S2 nomatch,18,co2a0000369,0.7109375
4791,13,CP5,183,6.622000000000001,a,S2 nomatch,18,co2a0000369,0.71484375
4792,13,CP5,184,5.646,a,S2 nomatch,18,co2a0000369,0.71875
4793,13,CP5,185,5.157,a,S2 nomatch,18,co2a0000369,0.72265625
